station_name,station_add,station_lat,station_lng,intersection_id,intersection_lat,intersection_lng,shortest_distance
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42497737,40.6960551,-73.9871076,8880.379000000004
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42502404,40.689222,-73.9846917,9523.789000000004
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42510861,40.6901632,-73.9870995,9585.417000000007
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42515825,40.6903899,-73.9898327,9675.813000000006
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42523094,40.6890086,-73.9861587,9589.928999999998
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42523684,40.6896291,-73.985733,9511.249999999998
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42523688,40.688451,-73.9827164,9498.672000000004
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42523691,40.6879371,-73.9813995,9414.398000000003
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42523903,40.6905587,-73.9826854,9182.130000000001
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42530376,40.6961684,-73.9900623,9324.481000000005
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42530379,40.695061,-73.9901161,9247.799000000005
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,42533974,40.695022,-73.9907543,9301.910000000005
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,278630368,40.692096,-73.9889495,9484.011000000006
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,278630910,40.6909958,-73.9892384,9609.650000000005
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,278631323,40.6903367,-73.9896591,9691.600000000006
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,278632281,40.6925287,-73.9888795,9532.583000000006
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,278632502,40.6950187,-73.9886923,9561.507000000007
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,278632503,40.6961134,-73.988653,9046.015000000005
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,278634702,40.6925341,-73.9890601,9426.137000000006
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,588036470,40.6910889,-73.986427,9473.25
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,597844593,40.6929609,-73.9833513,9097.456
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,597844596,40.6930266,-73.9831149,8953.577
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,597844756,40.6924916,-73.9905666,9594.424000000005
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,597844772,40.6936062,-73.9835754,9022.537
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,1258875373,40.6913337,-73.9820768,9319.567000000003
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,1258875489,40.6899251,-73.9813796,9152.265000000003
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,1258875710,40.6920539,-73.9824379,8980.601000000002
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,1258875754,40.688872,-73.9808694,9301.956000000004
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,1258945540,40.6932475,-73.9887372,9371.634000000005
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,1258945651,40.693201,-73.9888695,9358.762000000006
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,1258945659,40.693253,-73.988997,9345.973000000005
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,1693893347,40.6931259,-73.9872481,9206.311000000005
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,2696777590,40.6899461,-73.983563,9361.231000000003
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,3026465132,40.6936053,-73.9833753,8885.56
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,3536386693,40.6932538,-73.9862175,9207.952000000001
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,4526565698,40.693721,-73.9834313,8871.856
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,4735727610,40.6922318,-73.9872962,9305.813000000006
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,5009155051,40.694921,-73.9860671,9093.982000000005
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,6933321234,40.6910987,-73.9891992,9621.573000000006
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,6993160951,40.6936085,-73.9842856,8962.66
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,9201526517,40.6961868,-73.9905921,9279.768000000005
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,9664385497,40.69496,-73.9889475,9156.042000000005
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,10001058440,40.6949359,-73.988697,9552.292000000007
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,11381945329,40.695257,-73.9886807,9588.023000000007
FEDEX GROUND,46-06 57th Ave,40.7254074,-73.9251437,11381945330,40.6961114,-73.9885861,9051.659000000005
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42464631,40.6920559,-73.9826228,7976.074
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42464823,40.6921704,-73.9891263,8446.845000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42464824,40.6918024,-73.9882134,8455.494
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42464827,40.6914546,-73.9873387,8372.221000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42464832,40.690663,-73.9853532,8350.959
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42464834,40.690561,-73.985105,8374.761
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42464836,40.690292,-73.984433,8311.557
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42464838,40.6901448,-73.9840629,8346.793000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42464844,40.6897015,-73.9829511,8282.789999999999
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42464847,40.689358,-73.982098,8364.231
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42464848,40.6889411,-73.9810499,8264.789999999999
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42466438,40.6887841,-73.9835721,8397.453
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42469226,40.6932563,-73.9881544,8618.155999999999
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42469228,40.6922794,-73.9881997,8509.463
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42476732,40.6946198,-73.9906274,8342.730000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42480566,40.693036,-73.984292,8006.204000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42480569,40.6930502,-73.9852301,8085.312000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42480571,40.693088,-73.986226,8169.384000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42481888,40.6950251,-73.9889427,8128.674000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42481889,40.6949665,-73.987162,7981.396000000002
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42491554,40.6959659,-73.9845903,7658.424000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42491582,40.6911662,-73.9821756,8081.945
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42491585,40.6899297,-73.9815542,8146.8769999999995
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42491589,40.688761,-73.980843,8291.348999999998
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42492210,40.6904673,-73.9878775,8491.500000000002
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42492213,40.6898629,-73.9882859,8567.014000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42492415,40.696123,-73.9888829,8006.485000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42494919,40.6922042,-73.9862727,8268.573
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42494920,40.6921587,-73.9852776,8184.523000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42494921,40.6921272,-73.9843423,8107.348000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42494924,40.6920899,-73.9833969,8041.45
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42496432,40.691039,-73.9894028,8574.862000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42497737,40.6960551,-73.9871076,7860.261000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42502404,40.689222,-73.9846917,8503.671
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42510861,40.6901632,-73.9870995,8565.299000000003
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42515825,40.6903899,-73.9898327,8655.695000000002
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42523094,40.6890086,-73.9861587,8569.811
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42523684,40.6896291,-73.985733,8491.132
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42523688,40.688451,-73.9827164,8478.554
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42523691,40.6879371,-73.9813995,8394.279999999999
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42523903,40.6905587,-73.9826854,8162.012
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42530376,40.6961684,-73.9900623,8304.363000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42530379,40.695061,-73.9901161,8227.681
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,42533974,40.695022,-73.9907543,8281.792000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,278630368,40.692096,-73.9889495,8463.893000000002
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,278630910,40.6909958,-73.9892384,8589.532000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,278631323,40.6903367,-73.9896591,8671.482000000002
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,278632281,40.6925287,-73.9888795,8512.465000000002
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,278632502,40.6950187,-73.9886923,8541.389000000003
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,278632503,40.6961134,-73.988653,8025.897000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,278634702,40.6925341,-73.9890601,8406.019000000002
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,588036470,40.6910889,-73.986427,8453.132000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,597844593,40.6929609,-73.9833513,8077.338000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,597844596,40.6930266,-73.9831149,7933.459
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,597844756,40.6924916,-73.9905666,8574.306
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,597844772,40.6936062,-73.9835754,8002.419000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,1258875373,40.6913337,-73.9820768,8299.449
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,1258875489,40.6899251,-73.9813796,8132.147
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,1258875710,40.6920539,-73.9824379,7960.482999999999
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,1258875754,40.688872,-73.9808694,8281.838
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,1258945540,40.6932475,-73.9887372,8351.516000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,1258945651,40.693201,-73.9888695,8338.644000000002
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,1258945659,40.693253,-73.988997,8325.855000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,1693893347,40.6931259,-73.9872481,8186.193000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,2696777590,40.6899461,-73.983563,8341.113
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,3026465132,40.6936053,-73.9833753,7865.442
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,3536386693,40.6932538,-73.9862175,8187.834000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,4526565698,40.693721,-73.9834313,7851.738
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,4735727610,40.6922318,-73.9872962,8285.695000000002
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,5009155051,40.694921,-73.9860671,8073.864000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,6933321234,40.6910987,-73.9891992,8601.455000000002
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,6993160951,40.6936085,-73.9842856,7942.542
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,9201526517,40.6961868,-73.9905921,8259.650000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,9664385497,40.69496,-73.9889475,8135.924000000001
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,10001058440,40.6949359,-73.988697,8532.174000000003
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,11381945329,40.695257,-73.9886807,8567.905000000002
FedEx Ground,29-01 Borden Ave,40.7392132,-73.9392826,11381945330,40.6961114,-73.9885861,8031.541000000001
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42464631,40.6920559,-73.9826228,6313.4749999999985
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42464823,40.6921704,-73.9891263,6784.245999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42464824,40.6918024,-73.9882134,6792.895
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42464827,40.6914546,-73.9873387,6709.622
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42464832,40.690663,-73.9853532,6688.36
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42464834,40.690561,-73.985105,6712.161999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42464836,40.690292,-73.984433,6648.958
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42464838,40.6901448,-73.9840629,6684.1939999999995
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42464844,40.6897015,-73.9829511,6620.190999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42464847,40.689358,-73.982098,6701.631999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42464848,40.6889411,-73.9810499,6602.190999999998
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42466438,40.6887841,-73.9835721,6734.853999999998
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42469226,40.6932563,-73.9881544,6955.557000000001
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42469228,40.6922794,-73.9881997,6846.8640000000005
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42476732,40.6946198,-73.9906274,6680.130999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42480566,40.693036,-73.984292,6343.605
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42480569,40.6930502,-73.9852301,6422.713
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42480571,40.693088,-73.986226,6506.785
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42481888,40.6950251,-73.9889427,6466.075
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42481889,40.6949665,-73.987162,6318.7970000000005
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42491554,40.6959659,-73.9845903,5995.825
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42491582,40.6911662,-73.9821756,6419.345999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42491585,40.6899297,-73.9815542,6484.277999999998
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42491589,40.688761,-73.980843,6628.749999999998
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42492210,40.6904673,-73.9878775,6828.901
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42492213,40.6898629,-73.9882859,6904.415
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42492415,40.696123,-73.9888829,6343.8859999999995
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42494919,40.6922042,-73.9862727,6605.974
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42494920,40.6921587,-73.9852776,6521.924
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42494921,40.6921272,-73.9843423,6444.749
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42494924,40.6920899,-73.9833969,6378.850999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42496432,40.691039,-73.9894028,6912.262999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42497737,40.6960551,-73.9871076,6197.662
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42502404,40.689222,-73.9846917,6841.071999999998
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42510861,40.6901632,-73.9870995,6902.7
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42515825,40.6903899,-73.9898327,6993.095999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42523094,40.6890086,-73.9861587,6907.2119999999995
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42523684,40.6896291,-73.985733,6828.532999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42523688,40.688451,-73.9827164,6815.954999999998
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42523691,40.6879371,-73.9813995,6731.680999999998
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42523903,40.6905587,-73.9826854,6499.412999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42530376,40.6961684,-73.9900623,6641.763999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42530379,40.695061,-73.9901161,6565.081999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,42533974,40.695022,-73.9907543,6619.192999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,278630368,40.692096,-73.9889495,6801.293999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,278630910,40.6909958,-73.9892384,6926.932999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,278631323,40.6903367,-73.9896591,7008.882999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,278632281,40.6925287,-73.9888795,6849.865999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,278632502,40.6950187,-73.9886923,6878.789999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,278632503,40.6961134,-73.988653,6363.298
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,278634702,40.6925341,-73.9890601,6743.419999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,588036470,40.6910889,-73.986427,6790.532999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,597844593,40.6929609,-73.9833513,6414.739
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,597844596,40.6930266,-73.9831149,6270.859999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,597844756,40.6924916,-73.9905666,6911.706999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,597844772,40.6936062,-73.9835754,6339.82
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,1258875373,40.6913337,-73.9820768,6636.8499999999985
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,1258875489,40.6899251,-73.9813796,6469.547999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,1258875710,40.6920539,-73.9824379,6297.883999999998
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,1258875754,40.688872,-73.9808694,6619.238999999998
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,1258945540,40.6932475,-73.9887372,6688.9169999999995
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,1258945651,40.693201,-73.9888695,6676.044999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,1258945659,40.693253,-73.988997,6663.255999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,1693893347,40.6931259,-73.9872481,6523.594
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,2696777590,40.6899461,-73.983563,6678.513999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,3026465132,40.6936053,-73.9833753,6202.842999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,3536386693,40.6932538,-73.9862175,6525.235
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,4526565698,40.693721,-73.9834313,6189.138999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,4735727610,40.6922318,-73.9872962,6623.0960000000005
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,5009155051,40.694921,-73.9860671,6411.265
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,6933321234,40.6910987,-73.9891992,6938.855999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,6993160951,40.6936085,-73.9842856,6279.942999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,9201526517,40.6961868,-73.9905921,6597.0509999999995
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,9664385497,40.69496,-73.9889475,6473.325
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,10001058440,40.6949359,-73.988697,6869.574999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,11381945329,40.695257,-73.9886807,6905.305999999999
FedEx Ground,300 Maspeth Ave,40.7176903,-73.9319783,11381945330,40.6961114,-73.9885861,6368.942
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42464631,40.6920559,-73.9826228,9642.326000000005
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42464823,40.6921704,-73.9891263,10177.503000000004
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42464824,40.6918024,-73.9882134,10109.167000000003
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42464827,40.6914546,-73.9873387,10025.894000000004
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42464832,40.690663,-73.9853532,10032.888000000004
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42464834,40.690561,-73.985105,10055.796000000006
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42464836,40.690292,-73.984433,9991.727000000006
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42464838,40.6901448,-73.9840629,9719.913000000002
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42464844,40.6897015,-73.9829511,9524.402000000004
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42464847,40.689358,-73.982098,9530.631000000001
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42464848,40.6889411,-73.9810499,9265.946000000004
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42466438,40.6887841,-73.9835721,9498.197000000002
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42469226,40.6932563,-73.9881544,10271.829000000002
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42469228,40.6922794,-73.9881997,10163.136000000002
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42476732,40.6946198,-73.9906274,10561.550000000003
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42480566,40.693036,-73.984292,9991.395000000006
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42480569,40.6930502,-73.9852301,10070.503000000006
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42480571,40.693088,-73.986226,10154.575000000006
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42481888,40.6950251,-73.9889427,10618.116000000005
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42481889,40.6949665,-73.987162,10342.544000000005
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42491554,40.6959659,-73.9845903,10147.866000000004
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42491582,40.6911662,-73.9821756,9748.197000000004
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42491585,40.6899297,-73.9815542,9388.489000000003
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42491589,40.688761,-73.980843,9292.505000000003
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42492210,40.6904673,-73.9878775,9906.615000000003
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42492213,40.6898629,-73.9882859,9982.129000000003
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42492415,40.696123,-73.9888829,10495.927000000005
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42494919,40.6922042,-73.9862727,9950.502000000004
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42494920,40.6921587,-73.9852776,9866.452000000005
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42494921,40.6921272,-73.9843423,9787.518000000005
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42494924,40.6920899,-73.9833969,9707.702000000005
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42496432,40.691039,-73.9894028,10050.309000000003
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42497737,40.6960551,-73.9871076,10349.703000000005
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42502404,40.689222,-73.9846917,9604.415000000003
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42510861,40.6901632,-73.9870995,9832.816000000003
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42515825,40.6903899,-73.9898327,10131.142000000003
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42523094,40.6890086,-73.9861587,9781.874000000003
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42523684,40.6896291,-73.985733,9703.195000000003
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42523688,40.688451,-73.9827164,9417.096000000001
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42523691,40.6879371,-73.9813995,9292.219000000001
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42523903,40.6905587,-73.9826854,9828.264000000003
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42530376,40.6961684,-73.9900623,10793.805000000006
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42530379,40.695061,-73.9901161,10717.123000000005
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,42533974,40.695022,-73.9907543,10607.535000000003
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,278630368,40.692096,-73.9889495,10160.455000000004
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,278630910,40.6909958,-73.9892384,10035.639000000003
FedEx Ground,727 Granville Payne Ave,40.6597443,-73.8913235,278631323,40.6903367,-73.9896591,10116.531000000003
