cartodb_id,bbl,tract_10,sba_name,ccd_name,cd_name,boro_name,city_name,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,net_inc_sqft,gross_exp_sqft,standard_address,inc_tar_info,inc_tar_units_0bed,inc_tar_units_1bed,inc_tar_units_2bed,inc_tar_units_3bed,inc_tar_units_4bed,floodplain_flag,applied_filters
9557825,3030620036,36047049300,Bushwick,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,765450,"187 JOHNSON, LLC",8,2018,1,,,187 Johnson Avenue,Breakdown available,0,0,3,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9506063,3024477501,36047052500,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,28584988,HAVEMEYER OWNER LLC,172,2018,2,,,277 South 5th Street,Breakdown available,19,24,6,5,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9491823,3018020013,36047024300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,711000,194 LEXINGTON AVE LLC,8,2019,1,,,194 Lexington Avenue,Breakdown available,0,1,2,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9526875,3015720039,36047036700,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,,525150,YBK 2365 LLC,8,2015,1,,,2365 Atlantic Avenue,Breakdown available,0,0,3,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9547211,3019410016,36047023300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1007100,FRANKLIN AVENUE GROUP LLC,16,2019,1,,,263 Franklin Avenue,Breakdown available,0,3,3,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9479394,3014270020,36047035500,South Crown Heights,City Council District 41,BK 09 - South Crown Heights/Lefferts Gardens,Brooklyn,New York City,1,,2881800,800-830 EMPIRE BLVD LLC,35,2019,1,,,830 Empire Boulevard,Breakdown available,0,5,6,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9697552,3067657503,36047054400,Flatbush,City Council District 48,BK 14 - Flatbush/Midwood,Brooklyn,New York City,,,3115800,1590 EAST 19TH STREET LLC,22,2019,1,,,1590 East 19th Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9556664,3024630001,36047052700,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,564750,312-314 KEAP LLC,7,2018,1,,,312 Keap Street,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/970.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9558734,3030820012,36047048500,Bushwick,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,819900,216 BOERUM VENTURE LLC,8,2016,1,,,Boerum Street,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9628455,3051930021,36047082800,East Flatbush,City Council District 45,BK 17 - East Flatbush,Brooklyn,New York City,1,,328500,EAST 28 TERRACE LLC,7,2019,1,,,336 East 28 Street,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/974.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9607638,3051640043,36047051602,Flatbush,City Council District 40,BK 14 - Flatbush/Midwood,Brooklyn,New York City,1,,796500,481E21 LLC,10,2019,1,,,481 East 21 Street,Breakdown available,0,1,2,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9514709,3013870064,36047035900,North Crown Heights/Prospect Heights,City Council District 41,BK 08 - Crown Heights/Prospect Heights,Brooklyn,New York City,1,,1008900,1603 LINCOLN LLC,13,1910,2,17,3.9,1603 Lincoln Place,Breakdown available,3,1,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9481464,3015190004,36047037900,Bedford Stuyvesant,City Council District 41,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,414000,HOWARD GARDENS CORP.,6,2018,1,,,225 Howard Avenue,Breakdown available,0,1,1,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9532870,3017150014,36047123700,Bedford Stuyvesant,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,3071250,PARK LANE DEVELOPMENT I LLC,13,2019,1,,,765 Bedford Avenue,Breakdown available,0,0,0,9,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9625239,3051080027,36047082400,East Flatbush,City Council District 40,BK 17 - East Flatbush,Brooklyn,New York City,1,,673200,146 ERASMUS LLC,10,2019,1,,,146 Erasmus Street,Breakdown available,0,2,1,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9564211,3027887502,36047049500,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,1606949,"JAROAH, INC.",5,1920,1,,,710 Grand Street,Breakdown available,0,2,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9644660,3068000001,36047055200,Sheepshead Bay/Gravesend,City Council District 48,BK 15 - Sheepshead Bay,Brooklyn,New York City,1,1,2971800,1705 E 17 REALTY LLC,35,2019,1,,,Quebtin Road,Breakdown available,2,3,6,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9532856,3017080065,36047029900,North Crown Heights/Prospect Heights,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,724050,15 HUNTERFLY MANAGEMENT LLC,8,2019,1,,,Hunterfly Place,Breakdown available,0,1,2,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9540289,3019730039,36047022900,Brooklyn Heights/Fort Greene,City Council District 35,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,633600,102 QUINCY LLC,7,2016,1,,,102 Quincy Street,Breakdown available,0,2,1,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9482593,3007820056,36047007800,Sunset Park,City Council District 38,BK 07 - Sunset Park,Brooklyn,New York City,1,1,1071000,50TH STREET HOUSINGDEVELOPMENT FUND CORP,48,1924,2,8.7,8.4,329 50 Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9568412,3033660041,36047039700,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,377550,1140 REALTY GROUP LLC,8,2016,1,,,1140 Bushwick Avenue,Breakdown available,0,1,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9561551,3031860049,36047042700,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,964350,STARR PROP LLC,8,2017,1,,,81 Starr Street,Breakdown available,0,0,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9546379,3019110019,36047023500,Brooklyn Heights/Fort Greene,City Council District 33,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,1708650,610 MYRTLE LLC,20,2019,1,,,610 Myrtle Avenue,Breakdown available,0,6,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9599891,3042450005,36047119400,East New York/Starrett City,City Council District 42,BK 05 - East New York/Starrett City,Brooklyn,New York City,1,1,260100,MK 277-275 LLC,6,2017,1,,,275 Milford Street,Breakdown available,0,0,0,2,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9513488,3013710005,36047034500,North Crown Heights/Prospect Heights,City Council District 36,BK 08 - Crown Heights/Prospect Heights,Brooklyn,New York City,1,,412650,213 TROY LLC,8,2019,1,,,213 Troy Avenue,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/1020.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9513490,3013710007,36047034500,North Crown Heights/Prospect Heights,City Council District 36,BK 08 - Crown Heights/Prospect Heights,Brooklyn,New York City,1,1,488700,TROY AVE REALTY LLC,9,2019,1,,,209 Troy Avenue,Breakdown available,0,0,3,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9513489,3013710006,36047034500,North Crown Heights/Prospect Heights,City Council District 36,BK 08 - Crown Heights/Prospect Heights,Brooklyn,New York City,1,,360900,TROY AVE REALTY LLC,7,2019,1,,,211 Troy Avenue,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/1020.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9638387,3054280016,36047048200,Flatbush,City Council District 40,BK 14 - Flatbush/Midwood,Brooklyn,New York City,1,1,3081600,206-210 PARKVILLE AVENUE REALTY LLC,43,2020,1,26.5,13.3,206-210 Parkville Avenue,Breakdown available,0,9,4,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9514711,3013870066,36047035900,North Crown Heights/Prospect Heights,City Council District 41,BK 08 - Crown Heights/Prospect Heights,Brooklyn,New York City,1,,326250,YC LINCOLN LLC,9,1910,2,,,1597 Lincoln Place,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9527550,3015430014,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,,377550,102 SOMERS ST LLC,8,2017,1,,,102 Somers Street,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9566265,3030730014,36047049300,Bushwick,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,1078650,BOERUM JOHNSON LLC,10,2019,1,,,Bushwick Place,Breakdown available,0,0,3,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9629368,3052140060,36047082800,East Flatbush,City Council District 45,BK 17 - East Flatbush,Brooklyn,New York City,1,,1282050,486 E 28 LLC,22,2019,1,18.4,11.2,486 East 28 Street,Breakdown available,0,7,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9552794,3022177505,36047053700,Williamsburg/Greenpoint,City Council District 33,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,,,1733580,YESH PROPERTIES LLC,11,2019,1,,,85-87 Rutledge Street,Breakdown available,0,0,3,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9605504,3050830024,36047079602,South Crown Heights,City Council District 40,BK 14 - Flatbush/Midwood,Brooklyn,New York City,1,,4106700,53 CAMBRIDGE 26 LLC,30,2017,1,,,2155 Caton Avenue,Breakdown available,0,4,5,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9534991,3018070001,36047024300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,3758400,BEDFORD & GATES REALTY ASSOCIATES LLC,48,2018,1,,,325 Gates Avenue,Breakdown available,5,5,5,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9566564,3033230001,36047041700,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,6480000,KRE BKLYNER 93 LINDEN LLC,68,2019,1,,,93 Linden Street,Breakdown available,2,16,3,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9572978,3033680018,36047041500,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,512550,1098 MADISON VILLA LLC,8,2017,1,,,1098 Madison Street,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9567614,3032430054,36047042100,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,504450,81 STOCKHOLM GROUP LLC,8,2018,1,,,83 Stockholm Street,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9511849,3027790031,36047051300,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,1150650,555 GRAND LLC,12,1920,1,38.3,17.5,555 Grand Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9625234,3051080020,36047082400,East Flatbush,City Council District 40,BK 17 - East Flatbush,Brooklyn,New York City,1,,627300,124 ERASMUS HOLDINGS LLC,10,2019,1,,,124 Erasmus Street,Breakdown available,1,1,1,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9567385,3032800052,36047044300,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,2846250,"HARMAN SERVICE, INC.",32,1931,1,,,377 Harman Street,Breakdown available,0,8,2,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9569022,3031940048,36047039300,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,793800,893 WILLOUGHBY RESIDENCE LLC,10,2019,2,,,893 Willoughby Avenue,Breakdown available,0,1,2,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9557658,3048130053,36047087401,South Crown Heights,City Council District 41,BK 09 - South Crown Heights/Lefferts Gardens,Brooklyn,New York City,1,,359100,741 FENIMORE LLC,6,2019,1,,,739 Fenimore Street,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/1074.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9521986,3013680074,36047034700,North Crown Heights/Prospect Heights,City Council District 36,BK 08 - Crown Heights/Prospect Heights,Brooklyn,New York City,1,1,3031200,PARK AND PROSPECT LLC,52,2019,1,24.3,12.2,1494 Prospect Place,Breakdown available,0,8,8,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9565776,3033040007,36047039500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,648900,18A BLEECKER STREET LLC,8,2017,1,,,18a Bleecker Street,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9497751,3019490033,36047023300,Bedford Stuyvesant,City Council District 35,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,663300,FAB LAFAYETTE REALTY LLC,8,2018,1,,,436 Lafayette Avenue,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9562664,3032180047,36047042300,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,1821600,705 BUSHWICK INC.,24,2017,1,,,705 Hart Street,Breakdown available,0,5,3,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9625241,3051080031,36047082400,East Flatbush,City Council District 40,BK 17 - East Flatbush,Brooklyn,New York City,1,,618300,156 ERASMUS STREET BSD LLC,10,2019,1,,,156 Erasmus Street,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/1042.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9625242,3051080032,36047082400,East Flatbush,City Council District 40,BK 17 - East Flatbush,Brooklyn,New York City,1,,617850,160 ERASMUS STREET BSD LLC,10,2019,1,,,160 Erasmus Street,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/1042.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9524726,3014620058,36047036300,Brownsville/Ocean Hill,City Council District 41,BK 16 - Brownsville,Brooklyn,New York City,1,,400050,1709 PARK PLACE LLC,8,2019,1,,,Park Place,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9462835,3006430011,36047014500,Sunset Park,City Council District 38,BK 07 - Sunset Park,Brooklyn,New York City,1,,2625300,21ST DEVELOPMENT GROUP LLC,26,2017,1,,,186 21 Street,Breakdown available,0,4,4,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9563193,3050000010,36047078200,East Flatbush,City Council District 45,BK 17 - East Flatbush,Brooklyn,New York City,1,,434700,UNAVAILABLE OWNER,8,2017,1,,,1487 Brooklyn Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9558911,3025750005,36047057500,Williamsburg/Greenpoint,City Council District 33,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,1170900,186 GREENPOINT AVENUE LLC,10,2017,2,,,186 Greenpoint Avenue,Breakdown available,1,0,2,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9608806,3061267501,36047005601,Bay Ridge,City Council District 43,BK 10 - Bay Ridge/Dyker Heights,Brooklyn,New York City,,,3998701,9703 LLC,15,2019,1,,,312 97th Street,Breakdown available,0,2,3,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9569461,3032310012,36047039300,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,390600,24 CEDAR LLC,8,2018,1,,,24 Cedar Street,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9536809,3018600005,36047024700,North Crown Heights/Prospect Heights,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,652950,1255 BEDFORD AVE LLC,12,1910,1,20.8,10.8,1255 Bedford Avenue,Breakdown available,0,4,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9561315,3031720032,36047042500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,595800,102 CENTRAL LLC,8,2018,1,,,102 Central Avenue,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9556265,3030220003,36047051100,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,2352150,GW UNION LLC,25,2019,1,38.5,19.7,288 Union Avenue,Breakdown available,0,2,6,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9603541,3050100043,36047078400,East Flatbush,City Council District 45,BK 17 - East Flatbush,Brooklyn,New York City,1,,574650,FARRAGUT STREET APARTMENTS LLC,8,2018,1,10.6,8.7,3514 Farragut Road,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9564034,3050100042,36047078400,East Flatbush,City Council District 45,BK 17 - East Flatbush,Brooklyn,New York City,1,,535500,FARRAGUT STREET APARTMENTS LLC,8,2019,1,,,3512 Farragut Road,Breakdown available,0,6,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9496211,3019500033,36047023300,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,1,1229400,1044 BEDFORD HOLDINGS LLC,24,2016,1,21.7,27.6,1044 Bedford Avenue,Breakdown available,0,4,4,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9571130,3032940014,36047039500,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,642150,938 BUSHWICK DEVELOPMENT LLC,8,1901,1,45.6,11.8,938 Bushwick Avenue,Breakdown available,0,2,0,1,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9564032,3050100040,36047078400,East Flatbush,City Council District 45,BK 17 - East Flatbush,Brooklyn,New York City,1,,535500,3506 FARRAGUT RD LLC,8,2019,1,,,3506 Farragut Road,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9564033,3050100041,36047078400,East Flatbush,City Council District 45,BK 17 - East Flatbush,Brooklyn,New York City,1,,535500,3508 FARRAGUT RD LLC,8,2019,1,,,3508 Farragut Road,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9599255,3048090023,36047080400,South Crown Heights,City Council District 40,BK 09 - South Crown Heights/Lefferts Gardens,Brooklyn,New York City,1,,381150,350 RUTLAND LLC,6,2019,1,,,Rutland Road,Breakdown available,0,2,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9566008,3050870021,36047082200,South Crown Heights,City Council District 40,BK 17 - East Flatbush,Brooklyn,New York City,1,1,553500,104 LINDEN BLVD LLC,15,1901,1,22.6,17.8,104 Linden Boulevard,Breakdown available,5,0,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9568689,3032410078,36047039300,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,843750,ELEVEN21 LLC,10,2016,1,,,1119 Broadway,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9638476,3054280092,36047048200,Flatbush,City Council District 40,BK 14 - Flatbush/Midwood,Brooklyn,New York City,1,1,1135800,639 FOSTER AVENUE REALTY LLC,22,2019,1,21.9,13.6,639 Foster Avenue,Breakdown available,1,6,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9504674,3012520080,36047021900,North Crown Heights/Prospect Heights,City Council District 35,BK 08 - Crown Heights/Prospect Heights,Brooklyn,New York City,1,1,226800,"1516 BEDFORD AVENUE, LLC",16,1931,1,8.1,8.5,1516 Bedford Avenue,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9570299,3032660023,36047042100,Bushwick,City Council District 37,BK 04 - Bushwick,Brooklyn,New York City,1,,725400,140 STANHOPE GROUP LLC,9,2015,1,,,140 Stanhope Street,Breakdown available,0,2,1,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9489523,3017090003,36047029900,North Crown Heights/Prospect Heights,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,606600,49-55 ROCHESTER REALTY LLC,7,2018,1,,,49 Rochester Avenue,Breakdown available,0,0,0,3,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9605561,3050880025,36047082000,South Crown Heights,City Council District 40,BK 17 - East Flatbush,Brooklyn,New York City,1,,1823400,212 LINDEN VENTURES LLC,22,2015,1,,,212 Linden Boulevard,Breakdown available,1,2,2,2,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9490433,3017760067,36047026100,Bedford Stuyvesant,City Council District 36,BK 03 - Bedford Stuyvesant,Brooklyn,New York City,1,,5247900,SSJ REALTY DEVELOPMENT LLC,70,2015,1,,,785 Dekalb Avenue,Breakdown available,1,6,7,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9481746,3015420016,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,,400500,SOMERS HOMES LLC,8,2016,1,,,62 Somers Street,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/575.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9527431,3015420019,36047036900,Brownsville/Ocean Hill,City Council District 37,BK 16 - Brownsville,Brooklyn,New York City,1,,492750,UNAVAILABLE OWNER,8,2016,1,,,66 Somers Street,https://furmancenter.org/files/CoreData/housing-connect-lottery-files/575.pdf,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9558586,3025560058,36047056500,Williamsburg/Greenpoint,City Council District 33,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,1,5850900,ONE ZERO ONE LLC,42,2017,1,,,105 West Street,Breakdown available,3,3,7,0,0,In 2020s Floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9474211,3011780026,36047021700,North Crown Heights/Prospect Heights,City Council District 35,BK 08 - Crown Heights/Prospect Heights,Brooklyn,New York City,1,,15511500,"564 ST. JOHNS GARDENS, LP",193,2015,1,35.1,11.8,564 St Johns Place,Breakdown available,0,30,10,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9565215,3027780023,36047049500,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,1769400,BUSHWICK POWERS LLC,20,2016,3,32.7,11.5,70 Bushwick Avenue,Breakdown available,0,3,3,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9540453,3040100014,36047115200,East New York/Starrett City,City Council District 37,BK 05 - East New York/Starrett City,Brooklyn,New York City,1,,275400,309 VAN SICLEN AVE LLC,8,2016,1,,,309 Van Siclen Avenue,Breakdown available,0,3,0,0,0,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9515047,3031660050,36047042700,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,1,572400,"IRVING STOCKHOLM HOUSING DEVELOPMENT FUN D COMPANY,",8,1931,1,,,299 Jefferson Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9517256,3031750017,36047042700,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,1,572400,"IRVING STOCKHOLM HOUSING DEVELOPMENT FUN D COMPANY,",8,1931,1,,,302 Jefferson Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9517257,3031750018,36047042700,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,572400,"IRVING STOCKHOLM HOUSING DEVELOPMENT FUN D COMPANY,",8,1931,1,,,304 Jefferson Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9561724,3031750024,36047042700,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,1,572400,"IRVING STOCKHOLM HOUSING DEVELOPMENT FUN D COMPANY,",8,1931,1,,,316 Jefferson Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9560618,3031660041,36047042700,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,1,572400,WEST BUSHWICK NRP HOUSING DEVELOPMENT FU ND CORP.,8,1931,1,,,317 Jefferson Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9567919,3031770012,36047044700,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,1,396450,RIDGEWOOD BUSHWICK HOMESTEADING ASSISTAN CE HOUSING,6,1931,1,,,432 Jefferson Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9567920,3031770013,36047044700,Bushwick,City Council District 34,BK 04 - Bushwick,Brooklyn,New York City,1,,396450,RIDGEWOOD BUSHWICK HOMESTEADING ASSISTAN CE HOUSING,6,1931,1,,,434 Jefferson Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9588652,3039500039,36047117000,East New York/Starrett City,City Council District 37,BK 05 - East New York/Starrett City,Brooklyn,New York City,1,,327150,CYPRESS WEST HOUSING DEVELOPMENT FUND CO RPORATION,5,1921,1,,,188 Jerome Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9591111,3039980011,36047115000,East New York/Starrett City,City Council District 37,BK 05 - East New York/Starrett City,Brooklyn,New York City,1,1,521100,"BERGEN STREET PROPERTIES , LLC",18,1925,1,,,305 Jerome Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9505909,3024370003,36047052700,Williamsburg/Greenpoint,City Council District 34,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,1179000,GROWER-GREEN HOUSING DEVELOPMENT FUND CO RPORATION,29,1912,1,16.7,9,350 Keap Street,Information unavailable,,,,,,Not in floodplain,"Has Subsidies, Borough is ""Brooklyn"""
9552276,3021340036,36047054700,Williamsburg/Greenpoint,City Council District 33,BK 01 - Greenpoint/Williamsburg,Brooklyn,New York City,1,,1616400,CITY OF NEW YORK/DSBS,,,1,,,460 Kent Avenue,Information unavailable,,,,,,In 2020s Floodplain,"Has Subsidies, Borough is ""Brooklyn"""
