X,Y
987254,218060
994830,216599
994576,217032
982915,208266
987679,204473
1001523,248612
987956,211907
981619,200861
997939,221713
996784,218941
981922,207078
1001495,244885
997167,224750
992739,228092
1004240,254426
986589,216939
986138,216599
986138,216599
1000909,246868
1000439,237420
1006191,255420
999449,222215
998353,224892
989340,222945
999459,222188
995075,218098
998251,241131
999521,222206
989903,217488
1004328,255030
998713,240571
996317,236111
986138,216599
982943,208266
993570,232514
990036,202842
998427,220701
989751,202131
996506,223920
992867,231630
990519,226935
1000961,232908
999326,222260
984725,210366
987334,212303
998354,241268
984071,207869
997154,232967
995936,232393
994196,214963
982943,208266
982672,206280
989315,198476
997154,232967
997058,234111
987251,208770
1000780,239433
997749,221376
991803,211336
1005555,254750
1001282,230081
985478,200616
985673,214485
989752,203007
996931,224484
994952,217030
988375,218041
990647,226317
995913,232964
985891,198755
987009,216109
998390,222963
984621,214435
999119,231877
995197,219078
994921,231168
1001608,249311
990647,226317
1000447,243317
994257,230289
987125,202964
997592,235670
987121,214920
998103,235178
1006112,253950
984621,214435
982670,205682
995392,219264
984530,207914
994043,218524
998251,241131
999182,230928
998231,222965
992253,228215
1000367,228745
982943,208266
989407,223069
989724,203206
989252,223926
997557,235781
985314,197782
994382,230217
995827,232780
1000591,232763
997092,230560
989475,223194
995052,230496
1001436,233921
994269,230280
983913,210527
1005647,254695
987980,201792
988762,207926
986742,208608
998897,220437
1002240,247674
989475,223194
982943,208266
997592,235670
997661,239832
990234,203786
993278,230533
980598,195146
992641,228153
1001099,249522
987996,208071
980077,200758
989203,222729
980098,200820
982915,208266
994294,230269
986896,210413
985314,197782
986816,210440
1000445,243314
999417,222300
999417,222300
987184,210226
1005504,255514
998296,223527
986679,216294
986999,217307
985650,198853
989051,209584
994382,230217
985163,200804
1000766,248400
996081,219906
989903,217488
987251,208770
1000447,229902
1003400,251450
982915,208266
982943,208266
995676,234679
998381,220727
995909,218678
996506,223920
996638,237987
1000908,248909
983228,210993
993135,219210
983228,210993
998371,220732
994792,215399
986395,209593
990792,224622
983228,210993
1003991,250911
983544,210105
999328,222350
980077,200758
1004253,252275
998393,243527
998381,220727
986572,199707
996674,232475
980071,200215
988405,216534
989872,201680
997115,231418
993153,229252
1000347,237246
982382,209105
1003036,250841
990015,201622
998570,220618
994362,232073
987290,201768
991064,208858
998714,222392
1006658,256806
1000746,227633
983201,211012
1005647,254695
996133,232453
997428,221558
984633,206410
983363,206775
986593,199140
1000746,229801
998894,241368
999071,227674
994306,216703
985106,214159
1007259,256888
986593,199140
998011,228164
989831,201696
988824,198947
982453,206669
1000306,236062
989869,202646
986608,201261
988267,211687
983180,206493
989131,198464
997615,222681
988267,211687
998301,238677
996520,239177
998427,220701
996638,239094
998649,230218
983180,206493
998334,224993
1005179,253245
982099,205538
986589,216939
990482,209624
998833,236363
988692,200213
991417,203258
984633,206410
996506,223920
991417,203258
982915,208266
993458,229068
982943,208266
991803,211336
1001231,244407
987158,220876
986665,217861
986604,217831
982729,206360
982943,208266
987540,202386
980092,200497
989939,203752
1001752,248817
987009,216109
990645,225311
982915,208266
986665,217861
983180,206493
1004479,253893
994047,227743
1001756,231023
986145,214176
983254,208203
985151,197756
999649,230663
996506,223920
990857,207472
1001128,232587
998490,228464
987452,216761
999649,230663
989801,208576
990763,209303
999357,241402
999882,238392
984762,210141
999273,241455
986589,216939
1002749,250019
990693,204123
998637,222442
985764,213806
996015,238298
987421,216476
995406,230605
983489,196934
1000943,246849
996506,223920
990571,224752
993458,229068
988737,219079
997594,233024
998350,220737
1000961,232908
1006753,255408
989903,217488
994294,230269
1002096,246165
994854,231489
998490,228464
987389,205444
998156,223007
994179,233691
1005569,254329
987421,216476
998134,222070
999126,238010
998156,223007
996113,232621
1003952,253533
1001381,245177
1000306,236062
996506,223920
996506,223920
990026,213203
998826,221081
998244,220799
994179,233691
993143,219615
990860,208942
1001585,246501
992723,215988
984347,216673
990268,207850
999882,238392
1002816,251503
998908,230738
997903,234693
984642,214467
1000287,228498
1000980,228602
999049,226734
994386,232063
999985,225767
987862,218917
999381,235950
988191,220877
996946,224566
994890,230582
987482,216749
985957,214195
1002749,250019
989899,210880
1003873,251406
987433,199570
987784,207080
997178,230235
987655,212612
994294,230269
1002596,228842
987758,199339
987684,212537
1005865,253577
996286,219720
994854,231489
998490,225235
997118,236985
1000516,237546
984816,210017
1001582,248597
999785,244642
1001803,251093
983289,208937
1001926,250081
999417,222300
1000745,236518
985729,215694
989421,207285
998390,233456
988395,213613
1000280,242103
992092,225511
981709,199985
1001049,227324
1005479,255801
1000708,228262
1000745,236518
991239,209090
987398,216489
998590,220906
994775,217564
990623,206073
998590,220906
989804,226470
999261,222298
982875,211530
998237,223553
987400,216787
988274,205544
987400,216787
1002096,246165
1001128,232587
999808,238874
999056,228277
996881,233790
1002858,247937
982239,207360
1000829,248852
999284,241449
997815,233796
992876,216787
996410,232953
987482,216749
984843,199236
1002390,230132
995807,232459
999381,235950
985297,210076
1004147,252112
988099,212799
987231,203118
998900,240475
988881,204617
988187,201910
987757,207088
998156,223007
991496,228184
999649,230663
986203,214441
984598,210146
991484,228686
1001122,228792
988745,203047
985604,202134
999551,224176
1000005,233533
995068,230532
1002858,247937
991199,211677
1002600,228665
991309,228893
1000617,236507
997648,238664
997535,230317
984848,207285
997178,230235
1000277,247046
1001803,251093
989627,204697
999815,244388
981470,200728
989305,224191
1002686,251658
999654,236423
996350,233022
995257,235847
985106,210879
999710,244397
996113,232621
993143,219615
988389,199585
998365,238646
996351,233110
988746,223897
1001239,239178
998947,242141
990070,202824
1002921,229245
988443,218296
999982,240293
989653,223524
989805,208279
988725,202389
982915,208266
993017,231625
999574,229779
989669,207726
989134,206608
990263,226125
999574,229779
989134,206608
994387,230222
984856,209995
982943,208266
999179,227218
984814,210018
985393,212498
985393,212498
989245,223135
989669,207726
995295,220350
987003,220934
982177,205420
993683,214890
982099,205538
985957,214195
984651,210120
984651,210120
998204,235575
984928,210049
982363,201511
990765,210464
987003,220934
997754,228060
1000164,236922
998390,233456
1000618,236799
999710,244397
983008,205852
986247,206664
989639,211342
989400,206732
994170,214920
999357,241402
996094,218384
993625,214831
993958,217076
997374,234664
1001429,248389
999882,238392
1002113,246949
986885,216657
1002096,246165
991417,203258
1000244,243335
989903,217488
999948,238181
991458,211574
982287,199601
992063,228791
1002859,247621
983920,197306
985764,213806
999683,221856
989794,222368
982015,205532
997413,239762
986985,199252
995827,232780
997179,237667
984660,202325
999136,241527
1000756,237020
998011,228164
995295,220364
998156,223007
985113,210241
982943,208266
1002174,231689
997649,238929
995351,221779
984225,210438
1000014,237434
983156,202665
987757,207088
997124,230754
999710,244397
998620,222953
1001358,235471
987784,207080
987490,203382
987866,210527
998512,223034
999357,241402
998019,230048
998296,223527
990234,203786
988582,207670
986698,201388
981452,205426
984793,202391
984569,214335
985764,213806
987051,217882
999417,222300
992231,231002
999428,228970
1000585,246895
981903,200078
997198,237675
1001111,232613
1006652,256803
982943,208266
988762,207926
998866,241830
984835,210006
988779,207916
998896,241896
1000530,237572
993664,214900
1000637,237762
988836,204362
982659,196744
988661,207985
983563,211100
1000961,240128
992600,216291
989229,207730
991256,227725
996001,218627
999649,230663
1004130,252240
1001394,240986
982198,205674
988353,210964
1000045,241108
989627,204697
1001692,248832
988762,207926
982943,208266
997194,218595
989653,223524
983433,203234
982099,199156
1000005,233533
1001215,237365
990360,202663
993311,214108
1001036,243288
997592,235670
998499,244007
986926,210373
1004261,251350
998156,223007
1001619,238025
998390,233456
990529,202280
1001613,250866
1000696,248141
999977,233629
986889,217666
1000738,242763
990036,202842
985205,210830
983912,197439
998156,223007
1000988,240093
982659,196744
997524,239573
989171,212500
983026,209711
1000014,237434
998972,234409
998230,233432
984961,209477
987638,212441
1001276,234968
995052,230496
987963,213036
986589,216939
984431,208929
982943,208266
990398,212409
998691,223905
988975,222291
999981,234730
992088,212703
990933,211230
1001156,249413
983558,204365
989203,222729
985708,213837
982970,208264
996537,223903
989475,223194
998995,241691
1004164,252754
1000726,234925
999086,241552
1006089,253997
999048,241666
994012,231632
996097,232632
992600,216291
1001803,251093
982943,208266
982490,197654
1000926,240243
1001533,247232
998575,241199
981459,201867
998354,223189
994693,216967
1005579,255750
996286,219720
998207,227721
995052,230496
987616,211456
996296,219714
1005579,255750
990139,202497
988665,224762
989932,202614
987170,201444
995641,231552
997228,235703
999598,228274
988824,198947
995068,230532
988327,201203
998204,235575
982345,207563
1001665,251033
988517,211389
985719,214562
993295,230284
1000942,248347
1001624,250951
985411,199182
993629,217564
985708,213837
982175,207251
992728,216866
1001274,247849
992047,224538
997362,236842
987155,200964
991191,225005
984651,210120
1000894,249875
1005905,254190
994275,230284
992709,230320
1000449,229990
996137,220715
994862,230598
1007208,255458
988742,198872
1001495,244885
996627,232267
983913,210527
1001495,244885
1000498,229964
1007208,255458
983844,202970
988975,222291
997592,235670
1000107,230409
1000927,229833
998485,229028
1009674,257974
989475,223194
998884,241073
987412,216781
1000908,248909
1009674,257974
1000916,229861
997299,237403
988594,208639
988518,211389
1000756,237020
1005905,254190
989305,224191
992739,228092
996091,232633
1002321,236854
982943,208266
995945,217375
987255,209983
996091,232633
997797,219796
998502,222852
996130,232860
985708,213837
982943,208266
1000768,234219
998727,221133
989433,223219
984723,209385
999598,228274
989920,211497
990833,218237
990833,218237
